,open,high,low,close,H-L,O-C,5day MA,Std_dev,RSI,Williams %R,ema_3,sma_3,ema_10,sma_10,ema_30,sma_30,H_line,M_line,L_line,cci,macd,macdsignal,macdhist,ATR
233,0.90265,0.91038,0.9007,0.9089200000000001,0.009680000000000022,0.006270000000000109,0.899822,0.006086803758957491,52.51760197145341,-6.660583941605428,0.9045253801503224,0.9028766666666671,0.9041856169877192,0.9027819999999996,0.9123444036202654,0.915947,0.9123881138868123,0.9027819999999996,0.893175886113187,38.5741811175384,-0.00594392722868331,-0.006110674027188931,0.00016674679850562073,0.006996082093426884
234,0.90876,0.90876,0.90876,0.90876,0.0,0.0,0.9006260000000001,0.007128687116156674,52.256051987534654,-7.390510948904923,0.9066426900751612,0.9067500000000005,0.9050173229899521,0.9036689999999996,0.9121131517737966,0.9149826666666667,0.9136729730110803,0.9036689999999996,0.8936650269889189,75.64738292011383,-0.005205490299697302,-0.005929637281690605,0.0007241469819933028,0.006507790515324968
235,0.9085200000000001,0.9093399999999999,0.9081799999999999,0.9086799999999999,0.0011600000000000499,0.00015999999999982695,0.902026,0.005255994672757677,52.110071769361454,-7.755474452554925,0.9076613450375806,0.9087866666666672,0.9056832642645062,0.9039859999999997,0.911891658110971,0.9141180000000001,0.9143958922187682,0.9039859999999997,0.8935761077812313,79.27531714974963,-0.004574002787817166,-0.005658510382915917,0.0010845075950987508,0.006125805478516045
236,0.9086799999999999,0.91446,0.9075200000000001,0.91266,0.006939999999999946,0.003980000000000095,0.9052140000000002,0.0036256475283811787,58.58533171974917,-6.923076923077008,0.9101606725187903,0.9100333333333337,0.9069517616709596,0.9045409999999998,0.9119412285554245,0.9133860000000001,0.9160876582180811,0.9045409999999998,0.8929943417819185,122.53912336562952,-0.0037096293493035226,-0.005268734176193438,0.0015591048268899154,0.00618396223005061
237,0.91266,0.91604,0.9093,0.91296,0.006739999999999968,0.00029999999999996696,0.9083180000000001,0.0022079130417785873,59.05480050150892,-11.167512690355252,0.9115603362593951,0.9114333333333337,0.908044168639876,0.9051089999999998,0.9120069557453971,0.9126813333333333,0.917654349576857,0.9051089999999998,0.8925636504231427,124.19354838709779,-0.002966207090077111,-0.004808228758970173,0.0018420216688930617,0.006223679213618422
238,0.91296,0.9163399999999999,0.9083899999999999,0.91004,0.007950000000000013,-0.0029200000000000337,0.9103960000000001,0.002073451229244574,52.533917099757375,-30.52325581395353,0.9108001681296976,0.9118866666666671,0.9084070470689894,0.905623,0.9118800553747264,0.9120729999999999,0.9185085517539955,0.905623,0.8927374482460044,93.61684892669048,-0.002582885296209314,-0.004363160066418001,0.0017802747702086869,0.006346987841217107
239,0.91004,0.9152899999999999,0.90922,0.91312,0.006069999999999909,0.0030800000000000827,0.9106200000000001,0.0020115466686248485,58.032879917315825,-20.58823529411696,0.9119600840648487,0.9120400000000003,0.9092639476019004,0.9067589999999999,0.9119600518021634,0.9117443333333333,0.920077722010968,0.9067589999999999,0.8934402779890317,94.54775199358211,-0.0020074293574672275,-0.0038920139246278462,0.0018845845671606187,0.006327202995415879
240,0.91312,0.91358,0.9079799999999999,0.9130799999999999,0.005600000000000049,-4.0000000000151026e-05,0.9114920000000002,0.0013160243159056919,57.93481834857667,-36.961451247166714,0.9125200420324243,0.9120800000000003,0.9099577753106458,0.908793,0.9120323065246045,0.911289,0.9187030355198498,0.908793,0.8988829644801501,70.65154018633793,-0.0015368877603619824,-0.0034209886917746734,0.001884100931412691,0.006275259924314748
241,0.91291,0.91291,0.91291,0.91291,0.0,0.0,0.9123720000000002,0.0013343237988041072,57.4705049896141,-38.888888888888886,0.9127150210162122,0.913036666666667,0.9104945434359829,0.91037,0.912088931910114,0.910739,0.9167515358656213,0.91037,0.9039884641343787,78.91266457162544,-0.0011642766770417756,-0.0029696462888280937,0.001805369611786318,0.005839169929720829
242,0.9131600000000001,0.9156200000000001,0.9122399999999999,0.91241,0.0033800000000001607,-0.0007500000000000284,0.9124220000000003,0.0013011418062821097,55.98585709681983,-44.55782312925118,0.9125625105081061,0.9128000000000003,0.9108428082658042,0.9113539999999999,0.9121096459804292,0.9103553333333334,0.9151195830896901,0.9113539999999999,0.9075884169103097,74.96600594297345,-0.000898962846212048,-0.0025555096003048844,0.0016565467540928364,0.005663514934740781
243,0.91241,0.91612,0.9103,0.91246,0.005820000000000047,4.999999999999449e-05,0.9123120000000003,0.00033930811964168883,56.11340193658953,-46.41148325358694,0.9125112552540531,0.9125933333333336,0.9111368431265671,0.9117079999999997,0.9121322494655628,0.9099733333333334,0.9151428077103485,0.9117079999999997,0.908273192289651,63.43870703618666,-0.0006768626899071872,-0.002179780218225345,0.0015029175283181578,0.005674692439402157
244,0.9126200000000001,0.91538,0.9053399999999999,0.9080600000000001,0.010040000000000049,-0.0045600000000000085,0.9127960000000005,0.00210145901698213,43.60409799127408,-75.27272727272577,0.9102856276270266,0.9109766666666669,0.9105774171035549,0.9116379999999997,0.911869523693591,0.909405,0.915329230690124,0.9116379999999997,0.9079467693098755,7.468489484437284,-0.0008461362120055771,-0.0019130514169813915,0.0010669152049758144,0.005986500122302007
245,0.9080600000000001,0.91328,0.9077299999999999,0.91096,0.005550000000000055,0.0028999999999999027,0.9117840000000005,0.0019852581696232835,51.60382912982827,-47.86641929499068,0.9106228138135133,0.9104933333333335,0.9106469776301813,0.9118659999999996,0.9118108447456174,0.9090043333333334,0.9150442410242974,0.9118659999999996,0.9086877589757019,8.97058135727841,-0.0007377763080996802,-0.0016779963952050492,0.000940220087105369,0.005955321542137582
246,0.91096,0.91312,0.9072399999999999,0.9083,0.005880000000000107,-0.0026599999999999957,0.9113600000000005,0.002149167280612877,45.014827760617216,-72.54174397031503,0.9094614069067566,0.9091066666666667,0.9102202544246938,0.9114299999999996,0.9115843386329969,0.9085376666666668,0.9151949966810095,0.9114299999999996,0.9076650033189898,-55.492778364908986,-0.0008566649724686126,-0.0015137301106577618,0.0006570651381891492,0.005949941431984906
247,0.9083,0.91146,0.90379,0.9053899999999999,0.007670000000000066,-0.002910000000000079,0.9104380000000004,0.00274832312511796,38.90161908102463,-87.02351987023579,0.9074257034533783,0.9082166666666667,0.9093420263474767,0.9106729999999997,0.911184703882481,0.9079656666666668,0.9157266406685841,0.9106729999999997,0.9056193593314154,-164.29940578875986,-0.0011721855502793144,-0.0014454211985820723,0.000273235648302758,0.006072802758271703
248,0.9053899999999999,0.9053899999999999,0.9053899999999999,0.9053899999999999,0.0,0.0,0.9090340000000003,0.0023322414111878824,38.90161908102463,-87.02351987023579,0.9064078517266891,0.9063599999999999,0.908623476102481,0.9102079999999997,0.9108108520190951,0.9075486666666668,0.9161811184490792,0.9102079999999997,0.9042348815509201,-184.02019490430322,-0.001406030042293116,-0.001437542967324281,3.151292503116498e-05,0.005639031132680867
249,0.9053100000000001,0.90728,0.9024399999999999,0.9049799999999999,0.0048400000000000665,-0.0003300000000001635,0.9076200000000002,0.002580509639598306,37.98183583770343,-81.43274853801198,0.9056939258633445,0.9052533333333331,0.9079610259020299,0.9093939999999998,0.9104346680178631,0.907376,0.9157633528718465,0.9093939999999998,0.9030246471281531,-162.61441818725663,-0.0016059249572065726,-0.0014712193653007393,-0.0001347055919058333,0.005581957480346524
250,0.90514,0.9067,0.89417,0.89594,0.01252999999999993,-0.009199999999999986,0.9070040000000003,0.004697823964354353,23.94091364629763,-91.65487977369192,0.9008169629316722,0.9021033333333331,0.9057753848289335,0.9076799999999998,0.9094995281457429,0.906902,0.9174670771942391,0.9076799999999998,0.8978929228057605,-224.24980948684058,-0.0024653762443073157,-0.0016700507411020545,-0.0007953255032052613,0.006078246231750338
251,0.89594,0.90265,0.89465,0.8973,0.008000000000000007,0.0013600000000000279,0.9040000000000001,0.004756001471831429,28.41946560395575,-83.62114076399806,0.8990584814658361,0.8994066666666664,0.9042344057691274,0.9061189999999998,0.9087124618137594,0.9064733333333332,0.9169908257899531,0.9061189999999998,0.8952471742100465,-170.4081144846499,-0.003002150030562256,-0.0019364705989940948,-0.0010656794315681613,0.006215514358053886
